"","age","education","sexe","annee_qc","origine","revenu","langue_mat","religion","statut_mat","Q11","sentimapp_QC","sentimapp_can_dico","sentimapp_can_long","sentimapp_origine_dico","sentimapp_can_origine","discrim_score","vae_origin_arrival","vae_origin_2021","vae_can_2021","vae_can_arrival","pve_origin_arrival","pve_origin_2021","pve_can_2021","pve_can_arrival","gee_origin_arrival","gee_origin_2021","gee_can_2021","gee_can_arrival","rqe_origin_arrival","rqe_origin_2021","rqe_can_2021","rqe_can_arrival","rle_origin_arrival","rle_origin_2021","rle_can_2021","rle_can_arrival","cce_origin_arrival","cce_origin_2021","cce_can_2021","cce_can_arrival","wgi_origin_arrival_score","wgi_origin_2021_score","wgi_can_arrival_score","wgi_can_2021_score"
"11","[40;44]","Universitaire 2e cycle et plus","Homme",1992,"Asie","[80 000 ; 99 999]","Anglais",NA,"Marie(e)","Hong Kong",0.333333333333333,0,4,0,"Marginalise",0.375,-0.211013957858086,NA,1.45788443088531,NA,0.261168509721756,NA,0.936902642250061,NA,1.52611684799194,NA,1.6038920879364,NA,1.58375406265259,NA,1.61724555492401,NA,1.44665193557739,NA,1.62713325023651,NA,1.70956075191498,NA,1.64609467983246,NA,1.05270635833343,0,0,1.48152544101079
"12","[0;29]","Universitaire 2e cycle et plus","Femme",1995,"Afrique du Nord","[0 ; 19 999]","Autre","Autres","Celibataire","Algérie",0.444444444444444,1,1,1,"Integre",0,-1.00951933860779,NA,1.45788443088531,NA,-0.876465022563934,NA,0.936902642250061,NA,-0.620759844779968,NA,1.6038920879364,NA,-1.17087244987488,NA,1.61724555492401,NA,-0.816039979457855,NA,1.62713325023651,NA,-0.614184439182281,NA,1.64609467983246,NA,-0.851306845744451,0,0,1.48152544101079
"13","[50;99]","Formation professionnelle ou postsecondaire","Homme",1995,"Europe","[0 ; 19 999]","Autre","Autres","Conjoint(e) de fait","Grèce",0.888888888888889,1,1,1,"Integre",0,0.955428957939148,NA,1.45788443088531,NA,0.154484167695045,NA,0.936902642250061,NA,0.443549573421478,NA,1.6038920879364,NA,0.441707789897919,NA,1.61724555492401,NA,0.349768280982971,NA,1.62713325023651,NA,0.207244008779526,NA,1.64609467983246,NA,0.425363796452681,0,0,1.48152544101079
"14","[50;99]","Secondaire et moins","Femme",1996,"Amérique latine et Caraïbes","[20 000 ; 39 999]",NA,"Catholique","Marie(e)","Brésil",0.555555555555556,1,2,0,"Assimile",0.5,0.278196901082993,1.56633579730988,1.45788443088531,0.242076978087425,-0.485006988048553,1.23405170440674,0.936902642250061,-0.220460131764412,-0.46029195189476,1.74236369132996,1.6038920879364,-0.143133714795113,-0.110795244574547,1.48829090595245,1.61724555492401,0.296933323144913,-0.280396819114685,1.64725470542908,1.62713325023651,-0.223502203822136,-0.477816075086594,2.03140759468079,1.64609467983246,-0.0185795314610004,-0.256018362939358,1.61828406651815,-0.0111108801017205,1.48152544101079
"15","[50;99]","Universitaire 1er cycle","Homme",1996,"Europe","[100 000 et plus]","Francais","Sans religion","Celibataire","Suisse",1,1,1,1,"Integre",0,1.55418312549591,1.56633579730988,1.45788443088531,1.42448508739471,1.13144516944885,1.23405170440674,0.936902642250061,1.45682156085968,2.03224897384644,1.74236369132996,1.6038920879364,1.75708055496216,1.73292970657349,1.48829090595245,1.61724555492401,1.55765902996063,1.80816388130188,1.64725470542908,1.62713325023651,1.93155193328857,1.98969745635986,2.03140759468079,1.64609467983246,1.98697578907013,1.7081113855044,1.61828406651815,1.68576232592265,1.48152544101079
"16","[35;39]","Universitaire 1er cycle","Homme",1997,"Afrique subsaharienne","[0 ; 19 999]","Francais","Catholique","Celibataire","Congo, République du",0.555555555555556,0,3,1,"Separe",0.625,NA,NA,1.45788443088531,NA,NA,NA,0.936902642250061,NA,NA,NA,1.6038920879364,NA,NA,NA,1.61724555492401,NA,NA,NA,1.62713325023651,NA,NA,NA,1.64609467983246,NA,0,0,0,1.48152544101079
"17","[50;99]","Collegial","Homme",1998,"Europe","[20 000 ; 39 999]","Autre","Catholique","Separe(e)/divorce(e)/veuf(ve)","Pays-Bas",0.777777777777778,1,1,1,"Integre",0,1.50255417823792,1.55141294002533,1.45788443088531,1.56213402748108,0.915172874927521,0.950881242752075,0.936902642250061,1.59480345249176,1.76668214797974,1.87730169296265,1.6038920879364,2.00421094894409,1.75258338451385,1.53667593002319,1.61724555492401,1.8627518415451,1.73934757709503,1.71499538421631,1.62713325023651,1.74252772331238,2.03564190864563,2.0342104434967,1.64609467983246,2.08959698677063,1.61866367856661,1.61091293891271,1.80933749675751,1.48152544101079
"18","[0;29]","Universitaire 2e cycle et plus","Femme",1999,"Afrique du Nord","[40 000 ; 49 999]","Autre","Musulmans","Marie(e)","Tunisie",0.555555555555556,1,1,1,"Integre",0.125,0.187098532915115,NA,1.45788443088531,NA,-0.695751190185547,NA,0.936902642250061,NA,-0.167064905166626,NA,1.6038920879364,NA,-0.388520210981369,NA,1.61724555492401,NA,0.0956353172659874,NA,1.62713325023651,NA,-0.22955596446991,NA,1.64609467983246,NA,-0.199693070103725,0,0,1.48152544101079
"19","[45;49]","Universitaire 2e cycle et plus","Homme",2000,"Afrique subsaharienne","[40 000 ; 49 999]","Francais","Musulmans","Marie(e)","Centrafricaine, République",0.555555555555556,1,1,1,"Integre",0.625,-1.19557797908783,1.53196537494659,1.45788443088531,-0.670608699321747,-2.10453534126282,1.16752684116364,0.936902642250061,-1.12044250965118,-1.64426708221436,1.84907865524292,1.6038920879364,-1.41228187084198,-1.49033451080322,1.46447455883026,1.61724555492401,-0.900468170642853,-1.66670978069305,1.66548609733582,1.62713325023651,-1.37595665454865,-1.22633492946625,2.04931902885437,1.64609467983246,-1.19889616966248,-1.55462660392125,1.62130842606227,-1.11310901244481,1.48152544101079
"20","[30;34]","Universitaire 1er cycle","Femme",2000,"Amérique latine et Caraïbes","[50 000 ; 59 999]","Autre","Autres","Celibataire","Colombie",0.666666666666667,1,1,1,"Integre",1,0.0997150763869286,1.53196537494659,1.45788443088531,-0.438140958547592,-0.914076626300812,1.16752684116364,0.936902642250061,-1.60896074771881,-0.0145592289045453,1.84907865524292,1.6038920879364,-0.403075814247131,0.220075607299805,1.46447455883026,1.61724555492401,0.0915148556232452,-0.452087342739105,1.66548609733582,1.62713325023651,-0.925037920475006,-0.344050168991089,2.04931902885437,1.64609467983246,-0.406262516975403,-0.23416378054147,1.62130842606227,-0.614993850390116,1.48152544101079
"21","[0;29]","Universitaire 2e cycle et plus","Femme",2000,"Amérique latine et Caraïbes",NA,"Francais","Musulmans","Celibataire","Costa Rica",0.5,0,3,0,"Marginalise",0,1.09140074253082,1.53196537494659,1.45788443088531,1.09469890594482,0.872772753238678,1.16752684116364,0.936902642250061,0.868542313575745,0.257310390472412,1.84907865524292,1.6038920879364,0.262206673622131,0.456393539905548,1.46447455883026,1.61724555492401,0.697727382183075,0.451845198869705,1.66548609733582,1.62713325023651,0.537079811096191,0.495704889297485,2.04931902885437,1.64609467983246,0.69860851764679,0.604237919052442,1.62130842606227,0.693143934011459,1.48152544101079
"22","[45;49]","Formation professionnelle ou postsecondaire","Homme",2000,"Europe","[0 ; 19 999]","Francais","Sans religion","Conjoint(e) de fait","France",0.666666666666667,1,2,1,"Integre",0.125,1.1150860786438,1.53196537494659,1.45788443088531,1.18298661708832,0.371733695268631,1.16752684116364,0.936902642250061,0.785089075565338,1.26752460002899,1.84907865524292,1.6038920879364,1.63705730438232,1.23555743694305,1.46447455883026,1.61724555492401,0.914936780929565,1.28912806510925,1.66548609733582,1.62713325023651,1.43230748176575,1.31040704250336,2.04931902885437,1.64609467983246,1.32172358036041,1.09823948641618,1.62130842606227,1.21235014001528,1.48152544101079
"23","[45;49]","Collegial","Femme",2000,"Asie","[100 000 et plus]","Autre","Catholique","Marie(e)","Japon",0.222222222222222,0,4,1,"Separe",0.25,1.07693445682526,1.53196537494659,1.45788443088531,0.958087980747223,1.02734816074371,1.16752684116364,0.936902642250061,1.19755268096924,1.4027578830719,1.84907865524292,1.6038920879364,1.14183568954468,1.37593495845795,1.46447455883026,1.61724555492401,0.797354161739349,1.57946360111237,1.66548609733582,1.62713325023651,1.28975915908813,1.56542146205902,2.04931902885437,1.64609467983246,1.22991895675659,1.3379767537117,1.62130842606227,1.10241810480754,1.48152544101079
"24","[50;99]","Universitaire 1er cycle","Homme",2000,"Afrique du Nord","[50 000 ; 59 999]","Francais","Sans religion","Marie(e)","Maroc",0,1,2,1,"Integre",0,NA,1.53196537494659,1.45788443088531,NA,NA,1.16752684116364,0.936902642250061,NA,NA,1.84907865524292,1.6038920879364,NA,NA,1.46447455883026,1.61724555492401,NA,NA,1.66548609733582,1.62713325023651,NA,NA,2.04931902885437,1.64609467983246,NA,0,1.62130842606227,0,1.48152544101079
"25","[30;34]","Universitaire 2e cycle et plus","Femme",2001,"Amérique latine et Caraïbes","[100 000 et plus]","Autre","Catholique","Marie(e)","Brésil",0.666666666666667,1,1,1,"Integre",0,0.278196901082993,NA,1.45788443088531,NA,-0.485006988048553,NA,0.936902642250061,NA,-0.46029195189476,NA,1.6038920879364,NA,-0.110795244574547,NA,1.61724555492401,NA,-0.280396819114685,NA,1.62713325023651,NA,-0.477816075086594,NA,1.64609467983246,NA,-0.256018362939358,0,0,1.48152544101079
"26","[50;99]","Universitaire 1er cycle","Femme",2001,"Afrique subsaharienne",NA,"Francais","Autres","Marie(e)","Cameroun",0.888888888888889,1,1,0,"Assimile",0.5,-1.16015625,NA,1.45788443088531,NA,-1.40651059150696,NA,0.936902642250061,NA,-0.875312626361847,NA,1.6038920879364,NA,-0.922730326652527,NA,1.61724555492401,NA,-1.09744787216187,NA,1.62713325023651,NA,-1.09271419048309,NA,1.64609467983246,NA,-1.09247864286105,0,0,1.48152544101079
"27","[40;44]","Formation professionnelle ou postsecondaire","Femme",2001,"Europe",NA,"Francais",NA,"Marie(e)","France",0,1,2,1,"Integre",0,1.1150860786438,NA,1.45788443088531,NA,0.371733695268631,NA,0.936902642250061,NA,1.26752460002899,NA,1.6038920879364,NA,1.23555743694305,NA,1.61724555492401,NA,1.28912806510925,NA,1.62713325023651,NA,1.31040704250336,NA,1.64609467983246,NA,1.09823948641618,0,0,1.48152544101079
"28","[30;34]","Universitaire 1er cycle","Femme",2001,"Amérique latine et Caraïbes","[80 000 ; 99 999]","Francais","Catholique","Conjoint(e) de fait","Haïti",0,1,1,1,"Integre",0.625,-0.9521484375,NA,1.45788443088531,NA,-1.09535050392151,NA,0.936902642250061,NA,-2.18748784065247,NA,1.6038920879364,NA,-1.31874048709869,NA,1.61724555492401,NA,-1.25073385238647,NA,1.62713325023651,NA,-1.42337703704834,NA,1.64609467983246,NA,-1.37130635976791,0,0,1.48152544101079
"29","[50;99]","Universitaire 2e cycle et plus","Homme",2001,"Europe",NA,"Francais","Sans religion",NA,"Suède",0.444444444444444,0,3,1,"Separe",0,1.50559937953949,NA,1.45788443088531,NA,1.03403544425964,NA,0.936902642250061,NA,1.65233671665192,NA,1.6038920879364,NA,1.75257098674774,NA,1.61724555492401,NA,1.73383045196533,NA,1.62713325023651,NA,2.1303448677063,NA,1.64609467983246,NA,1.63478630781174,0,0,1.48152544101079
"30","[50;99]","Universitaire 1er cycle","Femme",2001,"Europe","[40 000 ; 49 999]","Autre","Autres","Conjoint(e) de fait","Ukraine",0.888888888888889,1,1,0,"Assimile",0.25,0.0763112381100655,NA,1.45788443088531,NA,-1.09881889820099,NA,0.936902642250061,NA,-0.40896737575531,NA,1.6038920879364,NA,-0.278163433074951,NA,1.61724555492401,NA,-0.65990799665451,NA,1.62713325023651,NA,-0.766656517982483,NA,1.64609467983246,NA,-0.522700497259696,0,0,1.48152544101079
"31","[50;99]","Universitaire 2e cycle et plus","Femme",2002,"Afrique du Nord","[40 000 ; 49 999]","Autre","Musulmans","Marie(e)","Maroc",0.333333333333333,1,1,1,"Integre",NA,NA,1.49905383586884,1.45788443088531,NA,NA,1.21803176403046,0.936902642250061,NA,NA,1.86085593700409,1.6038920879364,NA,NA,1.53391695022583,1.61724555492401,NA,NA,1.66139602661133,1.62713325023651,NA,NA,1.98223149776459,1.64609467983246,NA,0,1.62591433525085,0,1.48152544101079
"32","[0;29]","Secondaire et moins","Femme",2002,"Afrique du Nord","[20 000 ; 39 999]","Autre","Musulmans","Celibataire","Maroc",0.666666666666667,1,2,1,"Integre",0.375,NA,1.49905383586884,1.45788443088531,NA,NA,1.21803176403046,0.936902642250061,NA,NA,1.86085593700409,1.6038920879364,NA,NA,1.53391695022583,1.61724555492401,NA,NA,1.66139602661133,1.62713325023651,NA,NA,1.98223149776459,1.64609467983246,NA,0,1.62591433525085,0,1.48152544101079
"33","[50;99]","Universitaire 1er cycle","Femme",2002,"Amérique latine et Caraïbes","[20 000 ; 39 999]","Autre","Catholique","Celibataire","Mexique",1,1,1,1,"Integre",0.5,-0.074187383055687,1.49905383586884,1.45788443088531,0.346043467521667,-0.636740207672119,1.21803176403046,0.936902642250061,-0.0583082623779774,-0.312162280082703,1.86085593700409,1.6038920879364,0.218386545777321,-0.230723783373833,1.53391695022583,1.61724555492401,0.438464432954788,-0.799713492393494,1.66139602661133,1.62713325023651,-0.349208414554596,-1.00162887573242,1.98223149776459,1.64609467983246,-0.250572264194489,-0.509192670385043,1.62591433525085,0.0574675841877858,1.48152544101079
"34","[45;49]","Collegial","Femme",2002,"Europe","[80 000 ; 99 999]","Autre","Autres","Marie(e)","Ukraine",0.111111111111111,1,2,0,"Assimile",0,0.0763112381100655,1.49905383586884,1.45788443088531,-0.519448935985565,-1.09881889820099,1.21803176403046,0.936902642250061,-0.293485134840012,-0.40896737575531,1.86085593700409,1.6038920879364,-0.695505380630493,-0.278163433074951,1.53391695022583,1.61724555492401,-0.624253511428833,-0.65990799665451,1.66139602661133,1.62713325023651,-0.84399551153183,-0.766656517982483,1.98223149776459,1.64609467983246,-1.09139394760132,-0.522700497259696,1.62591433525085,-0.678013737003008,1.48152544101079
"35","[35;39]","Universitaire 1er cycle","Femme",2003,"Afrique du Nord",NA,"Autre","Musulmans","Marie(e)","Algérie",0.444444444444444,0,3,1,"Separe",0,-1.00951933860779,1.54755675792694,1.45788443088531,-1.07671809196472,-0.876465022563934,1.05307674407959,0.936902642250061,-1.75440907478333,-0.620759844779968,1.92382574081421,1.6038920879364,-0.670340299606323,-1.17087244987488,1.52460896968842,1.61724555492401,-0.481900811195374,-0.816039979457855,1.69705653190613,1.62713325023651,-0.605380773544312,-0.614184439182281,1.93129205703735,1.64609467983246,-0.715244472026825,-0.851306845744451,1.61290280024211,-0.883998920520147,1.48152544101079
"36","[0;29]","Collegial","Homme",2003,"Afrique du Nord","[0 ; 19 999]","Francais","Musulmans","Celibataire","Algérie",0.555555555555556,1,2,1,"Integre",0.166666666666667,-1.00951933860779,1.54755675792694,1.45788443088531,-1.07671809196472,-0.876465022563934,1.05307674407959,0.936902642250061,-1.75440907478333,-0.620759844779968,1.92382574081421,1.6038920879364,-0.670340299606323,-1.17087244987488,1.52460896968842,1.61724555492401,-0.481900811195374,-0.816039979457855,1.69705653190613,1.62713325023651,-0.605380773544312,-0.614184439182281,1.93129205703735,1.64609467983246,-0.715244472026825,-0.851306845744451,1.61290280024211,-0.883998920520147,1.48152544101079
"37","[50;99]","Universitaire 1er cycle","Homme",2003,"Afrique du Nord","[60 000 ; 79 999]","Francais","Musulmans","Marie(e)","Algérie",0.555555555555556,1,2,1,"Integre",0,-1.00951933860779,1.54755675792694,1.45788443088531,-1.07671809196472,-0.876465022563934,1.05307674407959,0.936902642250061,-1.75440907478333,-0.620759844779968,1.92382574081421,1.6038920879364,-0.670340299606323,-1.17087244987488,1.52460896968842,1.61724555492401,-0.481900811195374,-0.816039979457855,1.69705653190613,1.62713325023651,-0.605380773544312,-0.614184439182281,1.93129205703735,1.64609467983246,-0.715244472026825,-0.851306845744451,1.61290280024211,-0.883998920520147,1.48152544101079
"38","[50;99]","Universitaire 2e cycle et plus","Homme",2003,"Europe","[0 ; 19 999]","Autre","Sans religion","Celibataire","Allemagne",0.888888888888889,1,1,0,"Assimile",0,1.43199121952057,1.54755675792694,1.45788443088531,1.41355431079865,0.75599604845047,1.05307674407959,0.936902642250061,0.577859222888947,1.33114635944366,1.92382574081421,1.6038920879364,1.35682129859924,1.63153600692749,1.52460896968842,1.61724555492401,1.50187790393829,1.60852479934692,1.69705653190613,1.62713325023651,1.6375846862793,1.81323182582855,1.93129205703735,1.64609467983246,1.87576138973236,1.42873770991961,1.61290280024211,1.39390980203946,1.48152544101079
"39","[40;44]","Universitaire 1er cycle","Femme",2003,"Europe","[80 000 ; 99 999]","Autre","Autres","Marie(e)","Bulgarie",0.444444444444444,1,1,1,"Integre",0,0.29090291261673,1.54755675792694,1.45788443088531,0.545891940593719,0.458269119262695,1.05307674407959,0.936902642250061,0.173525497317314,-0.139183074235916,1.92382574081421,1.6038920879364,0.0305347591638565,0.448316186666489,1.52460896968842,1.61724555492401,0.668375253677368,-0.0439175926148891,1.69705653190613,1.62713325023651,-0.171991765499115,-0.235711768269539,1.93129205703735,1.64609467983246,-0.087321013212204,0.129779297237595,1.61290280024211,0.193169112006823,1.48152544101079
"40","[50;99]","Universitaire 2e cycle et plus","Femme",2003,"Europe","[80 000 ; 99 999]","Autre","Autres","Marie(e)","Bulgarie",0.444444444444444,1,1,1,"Integre",0.5,0.29090291261673,1.54755675792694,1.45788443088531,0.545891940593719,0.458269119262695,1.05307674407959,0.936902642250061,0.173525497317314,-0.139183074235916,1.92382574081421,1.6038920879364,0.0305347591638565,0.448316186666489,1.52460896968842,1.61724555492401,0.668375253677368,-0.0439175926148891,1.69705653190613,1.62713325023651,-0.171991765499115,-0.235711768269539,1.93129205703735,1.64609467983246,-0.087321013212204,0.129779297237595,1.61290280024211,0.193169112006823,1.48152544101079
"41","[50;99]","Universitaire 2e cycle et plus","Femme",2003,"Europe","[80 000 ; 99 999]","Autre","Autres","Marie(e)","Bulgarie",0.444444444444444,1,2,1,"Integre",0.5,0.29090291261673,1.54755675792694,1.45788443088531,0.545891940593719,0.458269119262695,1.05307674407959,0.936902642250061,0.173525497317314,-0.139183074235916,1.92382574081421,1.6038920879364,0.0305347591638565,0.448316186666489,1.52460896968842,1.61724555492401,0.668375253677368,-0.0439175926148891,1.69705653190613,1.62713325023651,-0.171991765499115,-0.235711768269539,1.93129205703735,1.64609467983246,-0.087321013212204,0.129779297237595,1.61290280024211,0.193169112006823,1.48152544101079
"42","[0;29]","Universitaire 2e cycle et plus","Femme",2003,"Amérique du Nord","[60 000 ; 79 999]","Anglais","Catholique","Marie(e)","États-Unis",0.777777777777778,1,2,0,"Assimile",0.125,0.903906583786011,1.54755675792694,1.45788443088531,1.33822762966156,0.00495432410389185,1.05307674407959,0.936902642250061,0.0804403498768806,1.33641147613525,1.92382574081421,1.6038920879364,1.53945350646973,1.45174086093903,1.52460896968842,1.61724555492401,1.568514585495,1.41665649414062,1.69705653190613,1.62713325023651,1.55444955825806,1.04686200618744,1.93129205703735,1.64609467983246,1.7044905424118,1.02675529088204,1.61290280024211,1.2975960286955,1.48152544101079
"43","[45;49]","Universitaire 2e cycle et plus","Homme",2003,"Europe","[100 000 et plus]","Francais","Sans religion","Separe(e)/divorce(e)/veuf(ve)","France",0.555555555555556,1,2,1,"Integre",0,1.1150860786438,1.54755675792694,1.45788443088531,1.12266278266907,0.371733695268631,1.05307674407959,0.936902642250061,0.179551064968109,1.26752460002899,1.92382574081421,1.6038920879364,1.65037071704865,1.23555743694305,1.52460896968842,1.61724555492401,1.21546447277069,1.28912806510925,1.69705653190613,1.62713325023651,1.33328890800476,1.31040704250336,1.93129205703735,1.64609467983246,1.30575609207153,1.09823948641618,1.61290280024211,1.13451567292213,1.48152544101079
"44","[30;34]","Universitaire 1er cycle","Femme",2003,"Afrique du Nord",NA,"Autre","Musulmans","Celibataire","Tunisie",0.555555555555556,1,2,1,"Integre",0,0.187098532915115,1.54755675792694,1.45788443088531,-0.920870661735535,-0.695751190185547,1.05307674407959,0.936902642250061,0.317870795726776,-0.167064905166626,1.92382574081421,1.6038920879364,0.487966120243073,-0.388520210981369,1.52460896968842,1.61724555492401,-0.00807103421539068,0.0956353172659874,1.69705653190613,1.62713325023651,-0.19057497382164,-0.22955596446991,1.93129205703735,1.64609467983246,0.123504690825939,-0.199693070103725,1.61290280024211,-0.0316958438294629,1.48152544101079
"45","[40;44]","Universitaire 2e cycle et plus","Homme",2004,"Europe","[100 000 et plus]","Francais","Catholique","Marie(e)","France",0.444444444444444,0,3,1,"Separe",0,1.1150860786438,1.66845452785492,1.45788443088531,1.45645833015442,0.371733695268631,0.87644749879837,0.936902642250061,0.345115303993225,1.26752460002899,1.90024209022522,1.6038920879364,1.75518655776978,1.23555743694305,1.61642110347748,1.61724555492401,1.21646451950073,1.28912806510925,1.68714725971222,1.62713325023651,1.42519283294678,1.31040704250336,1.80586624145508,1.64609467983246,1.31116378307343,1.09823948641618,1.59242978692055,1.25159688790639,1.48152544101079
"46","[35;39]","Universitaire 2e cycle et plus","Femme",2004,"Europe","[60 000 ; 79 999]","Francais","Sans religion","Conjoint(e) de fait","France",0.666666666666667,1,2,0,"Assimile",0,1.1150860786438,1.66845452785492,1.45788443088531,1.45645833015442,0.371733695268631,0.87644749879837,0.936902642250061,0.345115303993225,1.26752460002899,1.90024209022522,1.6038920879364,1.75518655776978,1.23555743694305,1.61642110347748,1.61724555492401,1.21646451950073,1.28912806510925,1.68714725971222,1.62713325023651,1.42519283294678,1.31040704250336,1.80586624145508,1.64609467983246,1.31116378307343,1.09823948641618,1.59242978692055,1.25159688790639,1.48152544101079
"47","[0;29]","Universitaire 1er cycle","Homme",2004,"Amérique latine et Caraïbes","[0 ; 19 999]","Autre","Autres","Celibataire","Haïti",0.444444444444444,1,2,0,"Assimile",0,-0.9521484375,1.66845452785492,1.45788443088531,-1.33551788330078,-1.09535050392151,0.87644749879837,0.936902642250061,-1.98454308509827,-2.18748784065247,1.90024209022522,1.6038920879364,-1.72480452060699,-1.31874048709869,1.61642110347748,1.61724555492401,-1.47985637187958,-1.25073385238647,1.68714725971222,1.62713325023651,-1.72932910919189,-1.42337703704834,1.80586624145508,1.64609467983246,-1.46017730236053,-1.37130635976791,1.59242978692055,-1.61903804540634,1.48152544101079
